SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
159566,9606.ENSP00000364683 (pp) 9606.ENSP00000368104,pp,9606.ENSP00000364683 (pp) 9606.ENSP00000368104,False,pp,0.644,,0.0,0.0,0.0,0.072,0.0,0.0,0.632
159053,9606.ENSP00000244537 (pp) 9606.ENSP00000484658,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000484658,False,pp,0.99,,0.0,0.069,0.0,0.331,0.915,0.0,0.832
159059,9606.ENSP00000244537 (pp) 9606.ENSP00000482674,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000482674,False,pp,0.996,,0.0,0.06,0.0,0.585,0.956,0.4,0.747
159062,9606.ENSP00000244573 (pp) 9606.ENSP00000482674,pp,9606.ENSP00000244573 (pp) 9606.ENSP00000482674,False,pp,0.618,,0.0,0.005,0.0,0.194,0.116,0.0,0.506
159575,9606.ENSP00000368104 (pp) 9606.ENSP00000379140,pp,9606.ENSP00000368104 (pp) 9606.ENSP00000379140,False,pp,0.532,,0.0,0.0,0.0,0.054,0.0,0.0,0.526
159572,9606.ENSP00000365280 (pp) 9606.ENSP00000368104,pp,9606.ENSP00000365280 (pp) 9606.ENSP00000368104,False,pp,0.605,,0.0,0.0,0.0,0.086,0.0,0.0,0.586
159578,9606.ENSP00000368104 (pp) 9606.ENSP00000370473,pp,9606.ENSP00000368104 (pp) 9606.ENSP00000370473,False,pp,0.57,,0.0,0.0,0.0,0.084,0.0,0.0,0.55
159071,9606.ENSP00000244573 (pp) 9606.ENSP00000484658,pp,9606.ENSP00000244573 (pp) 9606.ENSP00000484658,False,pp,0.763,,0.0,0.0,0.0,0.143,0.139,0.0,0.704
159068,9606.ENSP00000244573 (pp) 9606.ENSP00000265734,pp,9606.ENSP00000244573 (pp) 9606.ENSP00000265734,False,pp,0.621,,0.0,0.0,0.0,0.074,0.585,0.0,0.091
159581,9606.ENSP00000368104 (pp) 9606.ENSP00000398632,pp,9606.ENSP00000368104 (pp) 9606.ENSP00000398632,False,pp,0.656,,0.0,0.0,0.0,0.054,0.0,0.0,0.652
159074,9606.ENSP00000249750 (pp) 9606.ENSP00000321797,pp,9606.ENSP00000249750 (pp) 9606.ENSP00000321797,False,pp,0.538,,0.0,0.0,0.0,0.0,0.0,0.0,0.538
159587,9606.ENSP00000368104 (pp) 9606.ENSP00000369889,pp,9606.ENSP00000368104 (pp) 9606.ENSP00000369889,False,pp,0.855,,0.0,0.0,0.0,0.0,0.334,0.0,0.792
159584,9606.ENSP00000368104 (pp) 9606.ENSP00000372170,pp,9606.ENSP00000368104 (pp) 9606.ENSP00000372170,False,pp,0.797,,0.0,0.0,0.0,0.05,0.0,0.0,0.795
159590,9606.ENSP00000369889 (pp) 9606.ENSP00000398632,pp,9606.ENSP00000369889 (pp) 9606.ENSP00000398632,False,pp,0.942,,0.0,0.0,0.0,0.0,0.0,0.9,0.445
159083,9606.ENSP00000249750 (pp) 9606.ENSP00000456609,pp,9606.ENSP00000249750 (pp) 9606.ENSP00000456609,False,pp,0.647,,0.0,0.0,0.0,0.086,0.053,0.098,0.601
159080,9606.ENSP00000249750 (pp) 9606.ENSP00000482841,pp,9606.ENSP00000249750 (pp) 9606.ENSP00000482841,False,pp,0.586,,0.0,0.0,0.0,0.052,0.0,0.0,0.581
159086,9606.ENSP00000249750 (pp) 9606.ENSP00000480439,pp,9606.ENSP00000249750 (pp) 9606.ENSP00000480439,False,pp,0.956,,0.042,0.0,0.0,0.109,0.069,0.913,0.465
159599,9606.ENSP00000369895 (pp) 9606.ENSP00000369976,pp,9606.ENSP00000369895 (pp) 9606.ENSP00000369976,False,pp,0.513,,0.0,0.0,0.0,0.081,0.0,0.0,0.492
159602,9606.ENSP00000370473 (pp) 9606.ENSP00000379140,pp,9606.ENSP00000370473 (pp) 9606.ENSP00000379140,False,pp,0.61,,0.0,0.0,0.0,0.086,0.0,0.0,0.591
159095,9606.ENSP00000250018 (pp) 9606.ENSP00000403644,pp,9606.ENSP00000250018 (pp) 9606.ENSP00000403644,False,pp,0.981,,0.0,0.0,0.0,0.103,0.064,0.914,0.769
159605,9606.ENSP00000370473 (pp) 9606.ENSP00000398632,pp,9606.ENSP00000370473 (pp) 9606.ENSP00000398632,False,pp,0.739,,0.0,0.0,0.0,0.073,0.48,0.0,0.502
159608,9606.ENSP00000370473 (pp) 9606.ENSP00000391826,pp,9606.ENSP00000370473 (pp) 9606.ENSP00000391826,False,pp,0.999,,0.0,0.0,0.0,0.19,0.789,0.5,0.999
159614,9606.ENSP00000371420 (pp) 9606.ENSP00000398632,pp,9606.ENSP00000371420 (pp) 9606.ENSP00000398632,False,pp,0.785,,0.0,0.0,0.0,0.133,0.0,0.0,0.763
